experiment,year,cropped section,new start date,new end date,operation,sections,method,operation type,flag,intensity,Amount,Units,water,water unit,variety,dressing,machine,orig_operation
Broadbalk,2006,all sections,13/03/2006,None,MG Kieserite,"strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"MG Kieserite at 80 kg, strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20"
Broadbalk,2006,all sections,13/03/2006,None,K sulphate of potash,"strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"K Sulphate of potash at 217 kg, strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2006,forage maize,10/05/2006,None,Main N and 1st split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 1st split N applied
Broadbalk,2006,forage maize,05/06/2006,None,2nd split N applied as Nitram 34.5% N,,,agronomic fertilization process,4,,,,,,,,,2nd split N applied
Broadbalk,2006,winter wheat,13/03/2006,None,"1st split N applied as Nitram, 34.5% N",,,agronomic fertilization process,4,,,,,,,,,1st split N applied
Broadbalk,2006,winter wheat,20/04/2006,None,Main N and 2nd split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 2nd split N applied
Broadbalk,2006,winter wheat,17/05/2006,None,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,,,,,,,,3rd split N applied
Broadbalk,2007,all sections,04/10/2006,,FYM applied,"Strips 21, 22, excluding section 2",,agronomic fertilization process,4,,35,t/ha,,,,,,"Farm Yard Manure Strips 21, 22, excluding section 2"
Broadbalk,2007,all sections,09/10/2006,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Triple Superphosphate, strips 11, 13, 14, 17 & 18"
Broadbalk,2007,all sections,09/10/2006,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,Muriate of Potash - strip 14
Broadbalk,2007,all sections,12/03/2007,,K sulphate of potash,"strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Sulphate of Potash - strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20"
Broadbalk,2007,all sections,14/03/2007,,kieserite,"Strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20,  section 9 in error",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Kieserite Strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20, strip 10 section 9 in error"
Broadbalk,2007,forage maize,02/05/2007,,Main N and 1st split N as Nitraprill,plot 063,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Maize N and 1st N Nitraprill plot 063, maize"
Broadbalk,2007,forage maize,02/05/2007,,Main N and 1st split N as Nitraprill,"plots 073, 123, 173, 183, 193",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Maize N and 1st N Nitraprill Plots 073, 123, 173, 183, 193, maize"
Broadbalk,2007,forage maize,02/05/2007,,Main N and 1st split N as Nitraprill,"plots 213, 083",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Maize N and 1st N Nitraprill Plots 213, 083,"
Broadbalk,2007,forage maize,02/05/2007,,Main N and 1st split N as Nitraprill,"plots 013, 093, 103, 113, 133, 143",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Maize N and 1st N Nitraprill Plots 013, 093, 103, 113, 133, 143, maize"
Broadbalk,2007,forage maize,02/05/2007,,Main N and 1st split N as Nitraprill,plot 153,,agronomic fertilization process,4,,696,kg/ha,,,,,,Maize N and 1st N Nitraprill Plot 153
Broadbalk,2007,forage maize,02/05/2007,,Main N and 1st split N as Nitraprill,plot 163,,agronomic fertilization process,4,,835,kg/ha,,,,,,"Maize N and 1st N Nitraprill Plot 163, maize"
Broadbalk,2007,forage maize,06/06/2007,,2nd split N Nitraprill,"plot 193, maize",,agronomic fertilization process,4,,139,kg/ha,,,,,,"2nd split N Nitraprill Plot 193, maize"
Broadbalk,2007,forage maize,06/06/2007,,2nd split N Nitraprill,"plot 183, maize",,agronomic fertilization process,4,,278,kg/ha,,,,,,"2nd split N Nitraprill Plot 183, maize"
Broadbalk,2007,forage maize,06/06/2007,,2nd split N Nitraprill,"plot 123, maize",,agronomic fertilization process,4,,417,kg/ha,,,,,,"2nd split N Nitraprill Plot 123, maize"
Broadbalk,2007,forage maize,06/06/2007,,2nd split N Nitraprill,"plot 173, maize",,agronomic fertilization process,4,,556,kg/ha,,,,,,"2nd split N Nitraprill Plot 173, maize"
Broadbalk,2007,winter wheat,14/03/2007,,Nitraprill applied,"strips 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill Wheat strips 12, 17, 18, 19"
Broadbalk,2007,winter wheat,24/04/2007,,Nitraprill applied,"strips 6, 19,",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill strips 6, 19, wheat"
Broadbalk,2007,winter wheat,24/04/2007,,Nitraprill applied,"strips 21, 8, 12,",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Nitraprill strips 21, 8, 12, wheat"
Broadbalk,2007,winter wheat,24/04/2007,,Nitraprill applied,"strips 1, 9, 10, 11, 13, 14, 17, 20,",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Nitraprill strips 1, 9, 10, 11, 13, 14, 17, 20, wheat"
Broadbalk,2007,winter wheat,24/04/2007,,Nitraprill applied,"strips 7, 18,",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Nitraprill strips 7, 18, wheat"
Broadbalk,2007,winter wheat,22/05/2007,,Nitraprill applied,"strips 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill Wheat strips 12, 17, 18, 19"
Broadbalk,2008,all sections,01/10/2007,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,Muriate of Potash - strip 14
Broadbalk,2008,all sections,01/10/2007,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Triple Superphosphate, strips 11, 13, 14, 17 & 18"
Broadbalk,2008,all sections,10/10/2007,,FYM applied,"Strips 21 & 22, excluding section 7",,agronomic fertilization process,4,,35,l/ha,,,,,,"Farmyard manure, Strips 21 & 22, excluding section 7"
Broadbalk,2008,all sections,04/04/2008,,K sulphate of potash,"strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Sulphate of Potash - strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20"
Broadbalk,2008,all sections,04/04/2008,,kieserite,"strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Kieserite - strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20"
Broadbalk,2008,forage maize,08/05/2008,,Nitraprill applied,strip 6,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill maize, strip 6"
Broadbalk,2008,forage maize,08/05/2008,,Nitraprill applied,"strips 21, 8",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Nitraprill maize. strips 21, 8"
Broadbalk,2008,forage maize,08/05/2008,,Nitraprill applied,strip 15,,agronomic fertilization process,4,,696,kg/ha,,,,,,"Nitraprill maize, strip 15"
Broadbalk,2008,forage maize,08/05/2008,,Nitraprill applied,"strips 7, 12, 17, 18, 19",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Nitraprill maize, strips 7, 12, 17, 18, 19"
Broadbalk,2008,forage maize,08/05/2008,,Nitraprill applied,"strips 1, 9, 10, 11, 13, 14",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Nitraprill maize, strips 1, 9, 10, 11, 13, 14"
Broadbalk,2008,forage maize,08/05/2008,,Nitraprill applied,strip 16,,agronomic fertilization process,4,,835,kg/ha,,,,,,"Nitraprill maize, strip 16"
Broadbalk,2008,forage maize,06/06/2008,,Nitraprill applied,plot 192,,agronomic fertilization process,4,,139,kg/ha,,,,,,Nitraprill Maize plot 192
Broadbalk,2008,forage maize,06/06/2008,,Nitraprill applied,plot 182,,agronomic fertilization process,4,,278,kg/ha,,,,,,Nitraprill Maize plot 182
Broadbalk,2008,forage maize,06/06/2008,,Nitraprill applied,plot 172,,agronomic fertilization process,4,,556,kg/ha,,,,,,Nitraprill Maize plot 172
Broadbalk,2008,forage maize,06/06/2008,,Nitraprill applied,plot 122,,agronomic fertilization process,4,,417,kg/ha,,,,,,Nitraprill Maize plot 122
Broadbalk,2008,winter wheat,18/03/2008,,Nitraprill applied,"strips 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill Wheat strips 12, 17, 18, 19"
Broadbalk,2008,winter wheat,17/04/2008,,Nitraprill applied,strip 16,,agronomic fertilization process,4,,835,kg/ha,,,,,,"Nitraprill - Wheat, strip 16"
Broadbalk,2008,winter wheat,15/05/2008,,Nitraprill applied,"strips 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill Wheat strips 12, 17, 18, 19"
Broadbalk,2009,all sections,29/09/2008,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,170,kg/ha,,,,,,"Triple Superphosphate, strips 11, 13, 14, 17 & 18"
Broadbalk,2009,all sections,30/09/2008,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,Muriate of Potash - strip 14
Broadbalk,2009,all sections,02/10/2008,,FYM applied,strips 21 and 22 excluding section 4,,agronomic fertilization process,4,,35,t/ha,,,,,,Farm Yard Manure - strips 21 and 22 excluding section 4
Broadbalk,2009,all sections,24/03/2009,,K sulphate of potash,"strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Sulphate of Potash - strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20"
Broadbalk,2009,all sections,25/03/2009,,kieserite,"strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, and 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Kieserite - strips 5, 6, 7, 8,9, 11, 12, 15, 16, 17, 18, 19, and 20"
Broadbalk,2009,forage maize,13/05/2009,,Nitram applied,maize. strip 6,,agronomic fertilization process,4,,139,kg/ha,,,,,,Nitram - maize. strip 6
Broadbalk,2009,forage maize,13/05/2009,,"Nitram applied. Note, plot 197 had 556 kg/ha. i.e. 278 kg/ha over and plot 187 had 417 kg/ha i.e 139 kg/ha over","strips 7, 12, 17, 18, 19",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Nitram - maize strips 7, 12, 17, 18 and 19. Note, plot 197 had 556 kg/ha. i.e. 278 kg/ha over and plot 187 had 417 kg/ha i.e 139 kg/ha over"
Broadbalk,2009,forage maize,13/05/2009,,Nitram applied,"maize, strips 2.1 and 8",,agronomic fertilization process,4,,417,kg/ha,,,,,,"Nitram - maize, strips 2.1 and 8"
Broadbalk,2009,forage maize,13/05/2009,,Nitram applied,"maize, strips 1, 9, 10, 11, 13 and 14",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Nitram - maize, strips 1, 9, 10, 11, 13 and 14"
Broadbalk,2009,forage maize,13/05/2009,,Nitram applied,"maize, strip 16",,agronomic fertilization process,4,,835,kg/ha,,,,,,"Nitram - maize, strip 16"
Broadbalk,2009,forage maize,13/05/2009,,Nitram applied,"maize, strip 15",,agronomic fertilization process,4,,696,kg/ha,,,,,,"Nitram - maize, strip 15 696.00 kg/ha"
Broadbalk,2009,forage maize,25/06/2009,,"Nitram. Maize, Plot 187 received 139 kg/ha extra on 13/05/2009 so a reduced amount was applied to this plot to ensure correct amount applied overall. Plot 197 having already received more than the total required did not receive any further N",,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitram - maize, Plot 187 received 139 kg/ha extra on 13/05/2009 so a reduced amount was applied to this plot to ensure correct amount applied overall. Plot 197 having already received more than the total required did not receive any further N"
Broadbalk,2009,forage maize,13/05/2010,,Nitram applied,Strip 18 except plot 187,,agronomic fertilization process,4,,278,kg/ha,,,,,,Nitram - Strip 18 except plot 187
Broadbalk,2009,forage maize,13/05/2010,,Nitram applied,Strip 12,,agronomic fertilization process,4,,41700,kg/ha,,,,,,Nitram - Strip 12
Broadbalk,2009,forage maize,13/05/2010,,Nitram applied,strip 17,,agronomic fertilization process,4,,556,kg/ha,,,,,,Nitram- Strip 17
Broadbalk,2009,winter wheat,09/03/2009,,Nitraprill applied,"strips 12, 17, 18 and 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitraprill - wheat, strips 12, 17, 18 and 19"
Broadbalk,2009,winter wheat,21/04/2009,,Nitram applied,"wheat, strips 19 and 6",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitram - wheat, strips 19 and 6"
Broadbalk,2009,winter wheat,21/04/2009,,Nitram applied,"wheat, strips 1, 9, 10, 11, 13, 14, 17 and. 20",,agronomic fertilization process,4,,696,kg/ha,,,,,,"Nitram - wheat, strips 1, 9, 10, 11, 13, 14, 17 and. 20"
Broadbalk,2009,winter wheat,21/04/2009,,Nitram applied,"wheat, strips 15",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Nitram - wheat, strips 15"
Broadbalk,2009,winter wheat,21/04/2009,,Nitram applied,"wheat, strip 16",,agronomic fertilization process,4,,835,kg/ha,,,,,,"Nitram - wheat, strip 16"
Broadbalk,2009,winter wheat,13/05/2009,,Nitram applied,"wheat, strips 12, 17, 18 and 19",,agronomic fertilization process,4,,0.75,kg/ha,,,,,,"Nitram - wheat, strips 12, 17, 18 and 19"
Broadbalk,2009,winter wheat,21/04/2010,,Nitram applied,"wheat, strips 7 and 18",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Nitram - wheat, strips 7 and 18"
Broadbalk,2010,winter wheat,19/03/2010,,Nitram applied,"strips 12, 17, 18 & 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitram - strips 12, 17, 18 & 19"
Broadbalk,2010,winter wheat,20/04/2010,,Nitram applied,"strips 1, 2.1 and 16",,agronomic fertilization process,4,,,,,,,,,"Nitram - strips 1, 2.1 and 16-20"
Broadbalk,2010,winter wheat,17/05/2010,,Nitram applied,"Strip 12, 17, 18, 19 WW only",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitram - Strip 12, 17, 18, 19 WW only"
Broadbalk,2010,all sections,14/09/2009,,triple superphosphate,"plots 110-119, 130-149, 170-180",,agronomic fertilization process,4,,171,kg/ha,,,,,,"TSP - Plots 110-119, 130-149, 170-180"
Broadbalk,2010,all sections,14/09/2009,,Spread fertiliser,,,agronomic fertilization process,4,,,,,,,,,Spread fertiliser
Broadbalk,2010,all sections,14/09/2009,,triple superphosphate,plots 140-149,,agronomic fertilization process,4,,181,kg/ha,,,,,,TSP - Plots 140-149
Broadbalk,2010,all sections,17/09/2009,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,2010,all sections,17/09/2009,,FYM applied,Plots 2.10-2.20 (not oats in section 5 plots 2.15 and 2.25),,agronomic fertilization process,4,,35,l/ha,,,,,,FYM - Plots 2.10-2.20 (not oats in section 5 plots 2.15 and 2.25)
Broadbalk,2010,all sections,06/04/2010,,Potassium Sulphate applied,"strip 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 and 20, all sections",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Potassium Sulphate - strip 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 and 20 on all sections"
Broadbalk,2010,forage maize,27/04/2010,,Nitram applied,"strips 12, 17, 18 & 19",,agronomic fertilization process,4,,,,,,,,,"Nitram - strips 12, 17, 18 & 19"
Broadbalk,2010,forage maize,07/06/2010,,Nitram applied,plot 194,,agronomic fertilization process,4,,139,kg/ha,,,,,,Nitram - plot 194
Broadbalk,2010,forage maize,07/06/2010,,Nitram applied,plot 184,,agronomic fertilization process,4,,278,kg/ha,,,,,,Nitram - plot 184
Broadbalk,2010,forage maize,07/06/2010,,Nitram applied,plot 124,,agronomic fertilization process,4,,417,kg/ha,,,,,,Nitram - plot 124
Broadbalk,2010,forage maize,07/06/2010,,Nitram applied,plot 174,,agronomic fertilization process,4,,556,kg/ha,,,,,,Nitram - plot 174
Broadbalk,2011,all sections,07/10/2010,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Triple Superphosphate, strips 11, 13, 14, 17 & 18"
Broadbalk,2011,all sections,07/10/2010,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"Muriate of Potash, On strip 14"
Broadbalk,2011,all sections,08/10/2010,,FYM applied,Strips 2.2 and 2.1 excluding section 3 (W. oats),,agronomic fertilization process,4,,35,t/ha,,,,,,"Applied FYM, All sections apart from section 3 (W. oats) of Strips 2.2 and 2.1"
Broadbalk,2011,all sections,05/04/2011,,"Applied Sulphate of Potash, and 20 (treatment)","strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Applied Sulphate of Potash, strips 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 and 20 (treatment)"
Broadbalk,2011,all sections,06/04/2011,,kieserite,"strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Applied Kieserite, strips 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19 & 20 only (treatment)"
Broadbalk,2011,forage maize,03/05/2011,,Nitram applied,plot 065 only,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram, Plot 065 only"
Broadbalk,2011,forage maize,03/05/2011,,Nitram applied,"plots 075, 125, 175, 185 and 195",,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram, Plots 075, 125, 175, 185 and 195"
Broadbalk,2011,forage maize,03/05/2011,,Nitram applied,plots 2.15 and 085,,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram, Plots 2.15 and 085"
Broadbalk,2011,forage maize,03/05/2011,,Nitram applied,"plots 015, 095, 105, 115, 135 and 145",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram, Plots 015, 095, 105, 115, 135 and 145"
Broadbalk,2011,forage maize,03/05/2011,,Nitram applied,plot 155,,agronomic fertilization process,4,,696,kg/ha,,,,,,"Applied Nitram, Plot 155"
Broadbalk,2011,forage maize,03/05/2011,,Nitram applied,plot 165,,agronomic fertilization process,4,,835,kg/ha,,,,,,"Applied Nitram, Plot 165"
Broadbalk,2011,forage maize,12/05/2011,,Nitram applied,"Sections 12, 17, 18 and 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram, Sections 12, 17, 18 and 19"
Broadbalk,2011,forage maize,28/06/2011,,Nitram applied,plot 195,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram, Plot 195"
Broadbalk,2011,forage maize,28/06/2011,,Nitram applied,plot 185,,agronomic fertilization process,4,,278,kg/ha,,,,,,"Applied Nitram, Plot 185"
Broadbalk,2011,forage maize,28/06/2011,,Nitram applied,plot 125,,agronomic fertilization process,4,,417,kg/ha,,,,,,"Applied Nitram, Plot 125"
Broadbalk,2011,forage maize,28/06/2011,,Nitram applied,plot 175,,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram, Plot 175"
Broadbalk,2011,winter wheat,15/03/2011,,Applied Nitram Fertliser - 48 kg/ha N,"strips 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram Fertliser - 48 kg/ha N. Applied to strips 12, 17, 18, 19"
Broadbalk,2011,winter wheat,13/04/2011,,Nitram applied,wheat only. Strips 6 and 18,,agronomic fertilization process,4,,139,kg/ha,,,,,,Applied Nitram - wheat only. Strips 6 and 18
Broadbalk,2011,winter wheat,13/04/2011,,Nitram applied,Wheat only. Strips 7 and 19,,agronomic fertilization process,4,,278,kg/ha,,,,,,Applied Nitram - Wheat only. Strips 7 and 19
Broadbalk,2011,winter wheat,13/04/2011,,Nitram applied,Wheat only. Strips 8 and 12; N3 to strip 2.1,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram - Wheat only. Strips 8 and 12; N3 to strip 2.1
Broadbalk,2011,winter wheat,13/04/2011,,Nitram applied,"Wheat only. Strips 9, 10, 11, 13, 14, 17 and 20; N4 to Strip 1",,agronomic fertilization process,4,,556,kg/ha,,,,,,"Applied Nitram - Wheat only. Strips 9, 10, 11, 13, 14, 17 and 20; N4 to Strip 1"
Broadbalk,2011,winter wheat,13/04/2011,,Nitram applied,Wheat only. Strip 15,,agronomic fertilization process,4,,696,kg/ha,,,,,,Applied Nitram - Wheat only. Strip 15
Broadbalk,2011,winter wheat,13/04/2011,,Nitram applied,Wheat only. Strip 16,,agronomic fertilization process,4,,835,kg/ha,,,,,,Applied Nitram - Wheat only. Strip 16
Broadbalk,2011,winter wheat,12/05/2011,,Nitram applied,"Sections 12, 17, 18 and 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram, Sections 12, 17, 18 and 19"
Broadbalk,2012,all sections,27/09/2011,,K* muriate of potash,plots 140-149,,agronomic fertilization process,4,,181,kg/ha,,,,,,Applied Muriate of Potash Plots 140-149
Broadbalk,2012,all sections,27/09/2011,,triple superphosphate,plots 170-189 & 130-149 & 110-119,,agronomic fertilization process,4,,171,kg/ha,,,,,,Applied Triple Super Phosphate - plots 170-189 & 130-149 & 110-119
Broadbalk,2012,all sections,28/09/2011,,FYM applied,strip 2.1 & 2.2 (not section 2 oats),,agronomic fertilization process,4,,35,t/ha,,,,,,Applied FYM - to strip 2.1 & 2.2 (not section 2 oats)
Broadbalk,2012,all sections,28/09/2012,,triple superphosphate,sections spread on to: 110 - 119 130 - 139 140 - 149 170 - 179 180 - 189,,agronomic fertilization process,4,,171,kg/ha,,,,,,Spread Fert TSP as on sheet - sections spread on to: 110 - 119 130 - 139 140 - 149 170 - 179 180 - 189
Broadbalk,2012,all sections,03/10/2012,,FYM applied,Strip 2.1 and 2.2 but not section 7,,agronomic fertilization process,4,,,,,,,,,"Applied FYM to Strip 2.1 and 2.2 but not section 7, as per plan"
Broadbalk,2012,forage maize,14/06/2012,,"Nitram applied, by hand",193,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Nitram Applied by hand; plots 193, 183, 193 @ 139 kg/ha 173 and 123 183 @ 287 173 @ 278 123 @ 417"
Broadbalk,2012,forage maize,14/06/2012,,"Nitram applied, by hand",183,,agronomic fertilization process,4,,287,kg/ha,,,,,,
Broadbalk,2012,forage maize,14/06/2012,,"Nitram applied, by hand",173,,agronomic fertilization process,4,,278,kg/ha,,,,,,
Broadbalk,2012,forage maize,14/06/2012,,"Nitram applied, by hand",123,,agronomic fertilization process,4,,417,kg/ha,,,,,,
Broadbalk,2012,winter wheat,15/03/2012,,Nitram applied,"plots 12, 17, 18 and 19. wheat only",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram on plots 12, 17, 18 and 19. wheat only"
Broadbalk,2012,winter wheat,02/04/2012,,kieserite,"plots:- 5, 6, 7, 8, 9, 11, 12, 15, 116, 17, 18, 19 and 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Applied Kieserite on plots:- 5, 6, 7, 8, 9, 11, 12, 15, 116, 17, 18, 19 and 20"
Broadbalk,2012,winter wheat,02/04/2012,,Applied Sulphate of Potash,"plots: 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 and 20",,agronomic fertilization process,4,,,,,,,,,"Applied Sulphate of Potash on plots: 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19 and 20"
Broadbalk,2012,winter wheat,17/04/2012,,Nitram applied,"plots 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19 and 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Applied Nitram Fertiliser onto plots 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19 and 20"
Broadbalk,2012,winter wheat,17/04/2012,,Nitram applied,onto plot - 2.1,,agronomic fertilization process,4,,417,kg/ha,,,,,,Applied Nitram Feriliser onto plot - 2.1 only
Broadbalk,2012,winter wheat,22/05/2012,,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied 3rd N Treatment on sections 12, 17, 18 and 19 wheat only"
Broadbalk,2013,all sections,28/09/2012,,triple superphosphate,"plots 110 - 119, 130 - 139, 140 - 149, 170 - 179 and 180 - 189 on all sections",,agronomic fertilization process,4,,171,kg/ha,,,,,,"Applied Triple Super Phosphate to plots 110 - 119, 130 - 139, 140 - 149, 170 - 179 and 180 - 189 on all sections"
Broadbalk,2013,all sections,28/09/2012,,K* muriate of potash,Plots: 140 - 149,,agronomic fertilization process,4,,181,kg/ha,,,,,,Spread Fertilizer MOP as on sheet onto Plots: 140 - 149
Broadbalk,2013,all sections,03/10/2012,,FYM applied,strip 2.1 and 2.2 (not section 7 oats),,agronomic fertilization process,4,,35,t/ha,,,,,,Applied fresh FYM to strip 2.1 and 2.2 (not section 7 oats)
Broadbalk,2013,all sections,11/03/2013,,kieserite,,,agronomic fertilization process,4,,80,kg/ha,,,,,,Kieserite applied
Broadbalk,2013,all sections,12/03/2013,,Applied Sulphate of Potash,,,agronomic fertilization process,4,,217,kg/ha,,,,,,Sulphate of potash applied
Broadbalk,2013,forage maize,21/05/2013,,Applied Nitram (pre-emergent) to Maize,strip 6,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram-N fert (pre-emergent) to Maize plots 1, 139 2.1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18 & 19. 417 kg/ha 556 696 kg/ha 835 kg/ha kg/ha kg/ha"
Broadbalk,2013,forage maize,21/05/2013,,Applied Nitram (pre-emergent) to Maize,"strips 2.1, 7, 12, 17, 18, 19",,agronomic fertilization process,4,,278,kg/ha,,,,,,
Broadbalk,2013,forage maize,21/05/2013,,Applied Nitram (pre-emergent) to Maize,strip 8,,agronomic fertilization process,4,,417,kg/ha,,,,,,
Broadbalk,2013,forage maize,21/05/2013,,Applied Nitram (pre-emergent) to Maize,"strip 1, 9, 10, 11, 13, 14, 20",,agronomic fertilization process,4,,556,kg/ha,,,,,,
Broadbalk,2013,forage maize,21/05/2013,,Applied Nitram (pre-emergent) to Maize,strip 15,,agronomic fertilization process,4,,696,kg/ha,,,,,,
Broadbalk,2013,forage maize,21/05/2013,,Applied Nitram (pre-emergent) to Maize,strip 16,,agronomic fertilization process,4,,835,kg/ha,,,,,,
Broadbalk,2013,forage maize,10/06/2013,,Applied Nitram (post-emergent) to Maize,strip 19,,agronomic fertilization process,4,,139,kg/ha,,,,,,"Applied Nitram-N fert (post-emergent) to Maize plots 1 2.1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18 & 19. 139, 278, 417, 556, 696, 835 kg/ha"
Broadbalk,2013,forage maize,10/06/2013,,Applied Nitram (post-emergent) to Maize,strip 18,,agronomic fertilization process,4,,278,kg/ha,,,,,,
Broadbalk,2013,forage maize,10/06/2013,,Applied Nitram (post-emergent) to Maize,strip 12,,agronomic fertilization process,4,,417,kg/ha,,,,,,
