experiment,year,cropped section,new start date,new end date,operation,sections,method,operation type,flag,intensity,Amount,Units,water,water unit,variety,dressing,machine,orig_operation
Broadbalk,1970,potatoes,30/06/1970,,rotary ridged,"except 1, 21, 22, 7, 8, 9, 13, 15",,tillage process,1,,,,,,,,,
Broadbalk,1970,potatoes,15/09/1970,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1970,spring beans,02/09/1969,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk Wilderness,1970,ungrazed meadow,27/10/1969,,topped with rotary grass cutter,,,mowing process,1,,,,,,,,,topped with rotary grass cutter
Broadbalk,1970,winter wheat,12/09/1969,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1970,winter wheat,13/10/1969,,"all plots rotary cultivated second time. plots 15, 16, 17, 18 & 19, sections 0 and 1 rotary cultivated third time",,,tillage process,1,1,,,,,,,,"all plots rotary cultivated second time, plots 15, 16, 17, 18 & 19. Sections 0 and 1 rotary cultivated third time"
Broadbalk,1970,winter wheat,27/08/1970,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1971,all plots,21/09/1970,23/09/1970,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1971,fallow sections,19/04/1971,,ploughed,,,tillage process,1,1,,,,,,,,ploughed second time
Broadbalk Wilderness,1971,grazed meadow,05/05/1971,26/05/1971,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1971,grazed meadow,27/05/1971,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1971,grazed meadow,08/06/1971,16/06/1971,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1971,grazed meadow,16/06/1971,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1971,grazed meadow,06/07/1971,16/07/1971,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1971,grazed meadow,16/07/1971,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1971,grazed meadow,10/08/1971,21/09/1971,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1971,grazed meadow,22/09/1971,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk,1971,potatoes,02/04/1971,,rotary cultivated,,,tillage process,1,1,,,,,,,,
Broadbalk,1971,potatoes,03/06/1971,,grubbed,"Plots 01, 21, 22",,harvesting process,1,,,,,,,,,"Plots 0l, 21, 22 grubbed"
Broadbalk,1971,potatoes,04/06/1971,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1971,potatoes,05/06/1971,,remaining plots grubbed,,,harvesting process,1,,,,,,,,,remaining plots grubbed
Broadbalk,1971,potatoes,10/06/1971,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1971,potatoes,14/09/1971,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1971,potatoes,26/09/1971,08/09/1971,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1971,spring beans,02/09/1970,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk Wilderness,1971,ungrazed meadow,23/10/1970,,topped with rotary grass cutter,,,mowing process,1,,,,,,,,,topped with rotary grass cutter
Broadbalk,1971,winter wheat,28/07/1971,,"cut green, all produce removed (because of excessive seed infestation)","Plot 19, section 8",,harvesting process,1,,,,,,,,,"Plot 19, sections 8 cut green, all produce removed (because of excessive seed infestation), then deep-tine cultivated twice"
Broadbalk,1971,winter wheat,28/07/1971,,deep-tine cultivated,"Plot 19, section 8",,tillage process,1,2,,,,,,,,
Broadbalk,1971,winter wheat,27/08/1971,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1972,all plots,30/09/1971,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1972,fallow sections,12/05/1972,14/05/1972,ploughed,,,tillage process,1,1,,,,,,,,"ploughed second time May, third times"
Broadbalk,1972,fallow sections,10/07/1972,,ploughed,,,tillage process,1,1,,,,,,,,
Broadbalk Wilderness,1972,grazed meadow,05/05/1972,25/05/1972,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,25/05/1972,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1972,grazed meadow,09/06/1972,16/06/1972,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,16/06/1972,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1972,grazed meadow,30/06/1972,,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,07/07/1972,,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,07/07/1972,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1972,grazed meadow,20/07/1972,28/07/1972,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,28/07/1972,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1972,grazed meadow,15/08/1972,24/08/1972,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,24/08/1972,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk Wilderness,1972,grazed meadow,11/09/1972,15/09/1972,Grazed by sheep,,,regulation of grazing,1,,,,,,,,,Grazed by sheep
Broadbalk Wilderness,1972,grazed meadow,15/09/1972,,grass topped,,,mowing process,1,,,,,,,,,grass topped
Broadbalk,1972,potatoes,19/04/1972,,rotary cultivated,,,tillage process,1,1,,,,,,,,Plots rotary cultivated
Broadbalk,1972,potatoes,14/06/1972,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1972,potatoes,15/06/1972,24/06/1972,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1972,potatoes,28/09/1972,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1972,spring beans,27/09/1971,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk Wilderness,1972,ungrazed meadow,17/11/1971,,topped with rotary grass cutter,,,mowing process,1,,,,,,,,,topped with rotary grass cutter
Broadbalk,1972,winter wheat,01/09/1972,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1973,all sections,10/10/1972,11/10/1972,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1973,fallow sections,16/05/1973,,ploughed,,,tillage process,1,1,,,,,,,,ploughed second time
Broadbalk,1973,fallow sections,09/07/1973,,ploughed,,,tillage process,1,1,,,,,,,,ploughed third time
Broadbalk,1973,potatoes,31/08/1973,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1973,potatoes,31/08/1973,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1973,potatoes,25/09/1973,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1973,spring beans,03/09/1973,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1973,winter wheat,20/08/1973,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1974,all sections,10/10/1973,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1974,fallow sections,11/04/1974,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1974,fallow sections,07/05/1974,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1974,fallow sections,09/07/1974,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1974,fallow sections,22/07/1974,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1974,fallow sections,08/08/1974,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1974,potatoes,11/04/1974,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1974,potatoes,17/04/1974,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1974,potatoes,19/06/1974,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1974,potatoes,22/06/1974,,rotary ridged,"plots 01, 21, 22",,tillage process,1,1,,,,,,,,"Rotary ridged plots 01, 21, 22"
Broadbalk,1974,potatoes,24/06/1974,,rotary ridged,"plots 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19",,tillage process,1,1,,,,,,,,"Rotary ridged plots 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19"
Broadbalk,1974,potatoes,10/07/1974,,rotary ridged,"plots 3, 5, 10, 11, 12",,tillage process,1,1,,,,,,,,"Rotary ridged plots 3, 5, 10, 11, 12"
Broadbalk,1974,potatoes,10/09/1974,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1974,potatoes,10/10/1974,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1974,potatoes,14/10/1974,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1974,spring beans,26/09/1974,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1974,spring beans,27/09/1973,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1974,spring beans,09/03/1974,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1974,spring beans,27/03/1974,,power harrowed,,,tillage process,1,1,,,,,,,,"Power harrowed, seed sown and spring-tine cultivated"
Broadbalk,1974,spring beans,27/03/1974,,springtine cultivated,,,tillage process,1,1,,,,,,,,
Broadbalk,1974,winter wheat,13/10/1973,,disced,,,tillage process,1,1,,,,,,,,disced
Broadbalk,1974,winter wheat,18/10/1973,,power harrowed,,,tillage process,1,1,,,,,,,,"Power harrowed, seed sown"
Broadbalk,1974,winter wheat,29/08/1974,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1975,all sections,25/10/1974,,ploughed,plots 3-20,,tillage process,1,1,,,,,,,,Ploughed plots 3-20
Broadbalk,1975,all sections,05/11/1974,,ploughed,"plots 01, 21, 22",,tillage process,1,1,,,,,,,,"Ploughed plots 01, 21, 22"
Broadbalk,1975,fallow sections,01/05/1975,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1975,fallow sections,16/05/1975,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1975,fallow sections,27/05/1975,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1975,fallow sections,15/07/1975,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1975,potatoes,06/11/1974,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1975,potatoes,01/05/1975,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1975,potatoes,07/05/1975,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1975,potatoes,12/05/1975,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1975,potatoes,27/06/1975,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1975,potatoes,18/07/1975,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1975,potatoes,16/09/1975,,Haulm mechanically destroyed,plot 014,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed plot 014 only
Broadbalk,1975,potatoes,19/09/1975,,Haulm mechanically destroyed on remaining plots,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed on remaining plots
Broadbalk,1975,potatoes,19/09/1975,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1975,spring beans,25/03/1975,,rotary cultivated,,,tillage process,1,1,,,,,,,,"rotary cultivated, seed sown and spring-tine cultivated"
Broadbalk,1975,spring beans,25/03/1975,,springtine cultivated,,,tillage process,1,1,,,,,,,,
Broadbalk,1975,spring beans,21/05/1975,,Tractor hoed twice,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed twice
Broadbalk,1975,spring beans,24/06/1975,,Tractor hoed once,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed once
Broadbalk,1975,spring beans,29/08/1975,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1975,winter wheat,06/11/1974,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1975,winter wheat,13/08/1975,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1976,all sections,11/10/1975,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1976,fallow sections,09/12/1975,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1976,fallow sections,22/03/1976,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1976,fallow sections,20/04/1976,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1976,fallow sections,02/06/1976,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1976,fallow sections,11/06/1976,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1976,fallow sections,08/07/1976,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1976,fallow sections,20/07/1976,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1976,potatoes,09/12/1975,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1976,potatoes,22/03/1976,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1976,potatoes,29/03/1976,,rotary cultivated,,,tillage process,1,1,,,,,,,,rotary cultivated
Broadbalk,1976,potatoes,30/03/1976,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1976,potatoes,21/06/1976,,grubbed,,,tillage process,1,1,,,,,,,,Grubbed and rotary ridged
Broadbalk,1976,potatoes,21/06/1976,,rotary ridged,,,tillage process,1,,,,,,,,,
Broadbalk,1976,potatoes,13/09/1976,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1976,potatoes,24/09/1976,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1976,spring beans,09/12/1975,,deep-tine cultivated,,,tillage process,1,1,,,,,,,,Deep-tine cultivated
Broadbalk,1976,spring beans,05/03/1976,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1976,spring beans,27/04/1976,,Tractor hoed,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed
Broadbalk,1976,spring beans,25/05/1976,,Tractor hoed,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed
Broadbalk,1976,spring beans,20/07/1976,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1976,winter wheat,14/10/1975,,rotary harrowed,"sections 5, 6, 7, 8, 9",,tillage process,1,1,,,,,,,,"rotary harrowed sections 5, 6, 7, 8, 9"
Broadbalk,1976,winter wheat,14/10/1975,,springtine cultivated,"sections 0, 1",,tillage process,1,1,,,,,,,,"spring-tine cultivated and rotary harrowed twice sections 0, 1"
Broadbalk,1976,winter wheat,14/10/1975,,rotary harrowed,"sections 0, 1",,tillage process,1,2,,,,,,,,
Broadbalk,1976,winter wheat,30/07/1976,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1977,all sections,11/10/1976,13/10/1976,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1977,fallow sections,29/04/1977,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1977,fallow sections,25/05/1977,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1977,fallow sections,20/07/1977,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1977,fallow sections,11/08/1977,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1977,potatoes,18/04/1977,,springtine cultivated,,,tillage process,1,1,,,,,,,,"Spring-tine cultivated, N applied"
Broadbalk,1977,potatoes,19/04/1977,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1977,potatoes,21/04/1977,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1977,potatoes,21/06/1977,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1977,potatoes,30/06/1977,,remaining plots grubbed,,,tillage process,1,1,,,,,,,,"remaining plots grubbed, rotary ridged"
Broadbalk,1977,potatoes,30/06/1977,,remaining plots rotary ridged,,,tillage process,1,,,,,,,,,
Broadbalk,1977,potatoes,14/09/1977,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1977,spring beans,15/09/1977,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1977,spring beans,09/03/1977,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1977,spring beans,18/05/1977,,Tractor hoed,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed
Broadbalk,1977,winter wheat,08/09/1977,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1977,winter wheat,03/11/1976,,rotary harrowed,"sections 8, 9",,tillage process,1,1,,,,,,,,"sections 8, 9 rotary harrowed"
Broadbalk,1977,winter wheat,04/11/1976,,rotary harrowed,"sections 0, 1",,tillage process,1,1,,,,,,,,"sections 0, 1 rotary harrowed"
Broadbalk,1977,winter wheat,04/11/1976,,heavy springtine cultivated,"sections 3, 4, 5",,tillage process,1,1,,,,,,,,"sections 3, 4, 5 heavy spring-tine cultivated"
Broadbalk,1977,winter wheat,22/11/1976,,rotary harrowed,"sections 3, 4, 5",,tillage process,1,1,,,,,,,,"sections 3, 4, 5 rotary harrowed"
Broadbalk,1977,winter wheat,24/11/1976,,seed sown,,,tillage process,1,1,,,,,,,,"seed sown, spring-tine cultivated"
Broadbalk,1977,winter wheat,24/11/1976,,springtine cultivated,,,tillage process,1,1,,,,,,,,
Broadbalk,1978,all sections,28/09/1977,,"subsoiled, tines 160 cm apart, 38 cm deep",,,tillage process,1,1,,,,,,,,"Subsoiled, tines 160 cm apart, 3% cm deep"
Broadbalk,1978,all sections,06/10/1977,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1978,fallow sections,31/03/1978,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1978,fallow sections,24/05/1978,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1978,fallow sections,15/06/1978,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1978,fallow sections,06/07/1978,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1978,fallow sections,12/07/1978,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1978,potatoes,31/03/1978,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1978,potatoes,09/05/1978,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1978,potatoes,26/06/1978,,grubbed,,,tillage process,1,1,,,,,,,,Grubbed and rotary ridged
Broadbalk,1978,potatoes,26/06/1978,,rotary ridged,,,tillage process,1,,,,,,,,,
Broadbalk,1978,potatoes,07/09/1978,,Haulm pulverized,,,residue management process,1,,,,,,,,,Haulm pulverized
Broadbalk,1978,potatoes,27/09/1978,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1978,spring beans,22/09/1978,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1978,spring beans,09/03/1978,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1978,spring beans,10/03/1978,,rotary harrowed,,,tillage process,1,1,,,,,,,,
Broadbalk,1978,spring beans,19/05/1978,,Tractor hoed twice,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed twice
Broadbalk,1978,spring beans,08/06/1978,,Tractor hoed twice,,,mechanical pest destruction process,1,,,,,,,,,Tractor hoed twice
Broadbalk,1978,winter wheat,17/10/1977,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1978,winter wheat,29/08/1978,,combine harvested,"sections 0, 1, 2, 3, 8, 9, ",,harvesting process,1,,,,,,,,,"sections 0, 1, 2, 3, 8, 9, combine harvested"
Broadbalk,1978,winter wheat,30/08/1978,,combine harvested,section 6,,harvesting process,1,,,,,,,,,sections 6 combine harvested
Broadbalk,1979,all sections,05/10/1978,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1979,cropped sections,09/10/1978,,disced harrowed,,,tillage process,1,1,,,,,,,,"disced harrowed, rotary harrowed"
Broadbalk,1979,cropped sections,09/10/1978,,rotary harrowed,,,tillage process,1,,,,,,,,,
Broadbalk,1979,cropped sections,28/08/1979,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1979,fallow sections,01/05/1979,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1979,fallow sections,23/05/1979,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1979,fallow sections,14/06/1979,,heavy springtine cultivated,,,tillage process,1,2,,,,,,,,Heavy spring-tine cultivated twice
Broadbalk,1979,fallow sections,10/07/1979,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1979,fallow sections,31/07/1979,,heavy springtine cultivated,,,tillage process,1,2,,,,,,,,Heavy spring-tine cultivated twice
Broadbalk,1979,potatoes,18/05/1979,,grubbed twice,,,harvesting process,1,,,,,,,,,Grubbed twice
Broadbalk,1979,potatoes,03/07/1979,,grubbed twice,,,harvesting process,1,,,,,,,,,Grubbed twice
Broadbalk,1979,potatoes,04/09/1979,,Haulm pulverized,,,residue management process,1,,,,,,,,,Haulm pulverized
Broadbalk,1979,potatoes,14/09/1979,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1980,all sections,27/09/1979,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1980,cropped sections,01/10/1979,,rotary harrowed,,,tillage process,1,1,,,,,,,,W. wheat rotary harrowed
Broadbalk,1980,cropped sections,02/10/1979,,rotary harrowed,sections 1 2,,tillage process,1,1,,,,,,,,sections 1 2 rotary harrowed again
Broadbalk,1980,cropped sections,21/08/1980,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1980,fallow sections,01/02/1980,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1980,fallow sections,21/04/1980,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1980,fallow sections,12/05/1980,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1980,fallow sections,23/05/1980,,springtine cultivated,,,tillage process,1,2,,,,,,,,Spring-tine cultivated twice
Broadbalk,1980,fallow sections,17/06/1980,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1980,fallow sections,19/06/1980,,springtine cultivated,,,tillage process,1,2,,,,,,,,Spring-tine cultivated twice
Broadbalk,1980,fallow sections,01/08/1980,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1980,potatoes,25/01/1980,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1980,potatoes,17/04/1980,,springtine cultivated,,,tillage process,1,1,,,,,,,,"Spring-tine cultivated, N applied"
Broadbalk,1980,potatoes,18/04/1980,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1980,potatoes,25/04/1980,,grubbed,,,harvesting process,1,,,,,,,,,grubbed
Broadbalk,1980,potatoes,02/05/1980,,rotary ridged,,,tillage process,1,1,,,,,,,,rotary ridged
Broadbalk,1980,potatoes,28/08/1980,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1980,potatoes,04/09/1980,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1981,all sections,11/09/1980,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1981,all sections,15/09/1980,,rolled,,,tillage process,1,1,,,,,,,,rolled
Broadbalk,1981,cropped sections,30/09/1980,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1981,cropped sections,19/08/1981,,combine harvested,,,harvesting process,1,,,,,,,,,combine harvested
Broadbalk,1981,fallow sections,06/01/1981,,chisel ploughed,sections 4,,tillage process,1,1,,,,,,,,Chisel ploughed sections 4 only
Broadbalk,1981,fallow sections,16/01/1981,,chisel ploughed,sections 8,,tillage process,1,1,,,,,,,,Chisel ploughed sections 8 only
Broadbalk,1981,fallow sections,16/04/1981,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated four times
Broadbalk,1981,fallow sections,15/05/1981,,rotary harrowed,,,tillage process,1,1,,,,,,,,rotary harrowed
Broadbalk,1981,fallow sections,16/06/1981,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1981,fallow sections,19/06/1981,,heavy springtine cultivated,,,tillage process,1,1,,,,,,,,Heavy spring-tine cultivated
Broadbalk,1981,fallow sections,30/06/1981,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated four times
Broadbalk,1981,fallow sections,16/07/1981,,ploughed,,,tillage process,1,2,,,,,,,,ploughed twice
Broadbalk,1981,fallow sections,20/07/1981,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated four times
Broadbalk,1981,fallow sections,11/08/1981,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated four times
Broadbalk,1981,potatoes,16/01/1981,,chisel ploughed,,,tillage process,1,1,,,,,,,,Chisel ploughed
Broadbalk,1981,potatoes,16/04/1981,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1981,potatoes,13/05/1981,,spiked rotary cultivated,,,tillage process,1,1,,,,,,,,Spike rotary cultivated
Broadbalk,1981,potatoes,09/07/1981,,ridged,,,tillage process,1,1,,,,,,,,ridged
Broadbalk,1981,potatoes,24/08/1981,,Haulm mechanically destroyed,,,haulm destruction process,1,,,,,,,,,Haulm mechanically destroyed
Broadbalk,1981,potatoes,14/09/1981,,lifted,,,harvesting process,1,,,,,,,,,lifted
Broadbalk,1982,fallow sections,16/04/1982,,springtine cultivated,,,tillage process,1,1,,,,,,,,Spring-tine cultivated
Broadbalk,1982,fallow sections,04/05/1982,,ploughed,,,tillage process,1,1,,,,,,,,ploughed
Broadbalk,1982,fallow sections,12/05/1982,,rolled,,,tillage process,1,1,,,,,,,,"Rolled, spring-tine cultivated"
